Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000045575,5/14/2022 22:45,Tammy Davis,['Yogurt'],9,11.64,Debit Card,Boston,Department Store,FALSE,Student,Spring,Discount on Selected Items
1000045576,4/28/2021 6:40,Kenneth Phillips,"['Trash Cans', 'Mop']",6,92.64,Mobile Payment,San Francisco,Specialty Store,FALSE,Teenager,Winter,Discount on Selected Items
1000045577,1/3/2021 16:45,Luke Johnson,"['Power Strips', 'Apple', 'Extension Cords', 'Butter', 'Canned Soup']",10,26.26,Mobile Payment,San Francisco,Pharmacy,TRUE,Senior Citizen,Fall,None
1000045578,3/31/2020 18:53,William Wilson,"['Toothpaste', 'Shrimp', 'Cleaning Rags', 'Milk', 'Carrots']",4,17.95,Mobile Payment,San Francisco,Pharmacy,FALSE,Teenager,Summer,None
1000045579,1/2/2020 2:41,Mr. Matthew Adams,"['Soda', 'Sponges', 'Shampoo']",7,18.92,Credit Card,Seattle,Supermarket,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000045580,12/4/2022 11:23,Shelby Cook,"['Trash Cans', 'Broom', 'Lawn Mower']",7,24.62,Debit Card,New York,Supermarket,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000045581,6/13/2020 22:01,Thomas Campbell,"['Rice', 'Light Bulbs', 'Lawn Mower']",8,24.65,Credit Card,Los Angeles,Convenience Store,TRUE,Retiree,Summer,None
1000045582,11/22/2020 0:05,Kathleen Russell,['Banana'],2,85.37,Cash,Chicago,Supermarket,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000045583,6/20/2020 5:27,Angel Mills Jr.,"['Trash Bags', 'Rice', 'Water', 'Jam']",10,90.28,Debit Card,Boston,Convenience Store,TRUE,Student,Spring,BOGO (Buy One Get One)
1000045584,1/20/2021 12:51,John Conrad,"['Water', 'Canned Soup']",8,78,Credit Card,Atlanta,Pharmacy,FALSE,Middle-Aged,Summer,None
1000045585,2/18/2023 0:46,Jose Johnson,"['Vacuum Cleaner', 'Hair Gel', 'Laundry Detergent', 'Canned Soup']",10,61.86,Debit Card,Chicago,Supermarket,FALSE,Professional,Winter,Discount on Selected Items
1000045586,7/16/2020 22:41,Hayley Johnson,['Orange'],3,40.14,Cash,San Francisco,Department Store,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000045587,5/3/2024 12:23,George Parks,"['Soap', 'Hair Gel', 'Trash Bags', 'Dish Soap']",4,74.08,Mobile Payment,Seattle,Supermarket,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000045588,7/30/2021 3:06,Victoria Cooke,"['Carrots', 'Olive Oil', 'Canned Soup']",10,82.19,Credit Card,Houston,Convenience Store,TRUE,Homemaker,Spring,None
1000045589,5/6/2021 6:34,Norma Alexander,"['Trash Bags', 'Toothpaste']",7,7.38,Credit Card,New York,Pharmacy,TRUE,Homemaker,Fall,None
1000045590,6/1/2022 13:22,Michael Bradford,"['Dishware', 'Toothbrush', 'Light Bulbs']",5,14.17,Mobile Payment,Chicago,Pharmacy,TRUE,Young Adult,Summer,None
1000045591,11/12/2020 8:58,Jacob Leonard,"['Cheese', 'Beef']",4,65.91,Credit Card,Miami,Department Store,FALSE,Student,Winter,BOGO (Buy One Get One)
1000045592,7/30/2020 1:53,Leslie Hunt,"['Banana', 'Pickles']",2,74.5,Cash,Miami,Specialty Store,TRUE,Teenager,Fall,Discount on Selected Items
1000045593,1/12/2021 12:23,Michael Scott DVM,"['Toothpaste', 'Baby Wipes']",5,8.91,Debit Card,Los Angeles,Convenience Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000045594,1/24/2024 19:43,Alexander Navarro,"['Hand Sanitizer', 'Cheese', 'Chips', 'Mustard']",8,44.71,Cash,Atlanta,Supermarket,TRUE,Student,Spring,Discount on Selected Items
1000045595,7/22/2022 9:42,Crystal Hartman,['Trash Cans'],6,18.04,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Student,Fall,None
1000045596,11/12/2023 13:44,Christopher Hanson,"['Peanut Butter', 'Baby Wipes', 'Dustpan', 'Lawn Mower']",4,98.96,Mobile Payment,Dallas,Supermarket,TRUE,Professional,Fall,None
1000045597,12/15/2021 22:53,James Bell,"['Shampoo', 'Deodorant', 'Salmon', 'Sponges']",10,82.89,Cash,Houston,Convenience Store,TRUE,Senior Citizen,Winter,None
1000045598,8/12/2021 17:36,Timothy Michael,"['Rice', 'Orange', 'Spinach', 'Chips']",9,61.96,Cash,Dallas,Specialty Store,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000045599,8/21/2020 2:38,Heather Stephens,"['Hand Sanitizer', 'Mustard', 'Plant Fertilizer']",10,53.37,Mobile Payment,Los Angeles,Supermarket,TRUE,Middle-Aged,Fall,None
1000045600,11/9/2020 8:41,Michael Wilkinson,['Broom'],7,44.83,Cash,Los Angeles,Supermarket,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000045601,2/18/2023 16:47,Jennifer Morrison,['Tomatoes'],6,85,Mobile Payment,Atlanta,Supermarket,FALSE,Teenager,Summer,Discount on Selected Items
1000045602,2/16/2024 12:19,Hannah Smith,"['Soap', 'Extension Cords', 'Tissues']",7,33.99,Credit Card,New York,Warehouse Club,TRUE,Middle-Aged,Spring,None
1000045603,2/13/2023 10:39,Scott Wood,['Beef'],5,40.24,Credit Card,Houston,Convenience Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000045604,7/6/2022 20:18,Dillon Smith,"['Honey', 'Iron', 'Ice Cream']",8,94.54,Mobile Payment,Dallas,Supermarket,TRUE,Student,Spring,None
1000045605,7/30/2020 3:25,Brianna Clark,"['Pickles', 'Soda', 'Tea', 'Ice Cream', 'Ironing Board']",10,33.03,Mobile Payment,Boston,Department Store,FALSE,Professional,Winter,Discount on Selected Items
1000045606,1/17/2022 13:24,Steven Barnes,"['Tuna', 'Tissues', 'BBQ Sauce']",10,9.74,Cash,Miami,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000045607,9/2/2022 7:32,Taylor Brown,['Insect Repellent'],3,9.18,Cash,Miami,Pharmacy,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000045608,3/11/2022 16:49,Christine Gallagher,"['Dish Soap', 'Tuna', 'Sponges']",3,69.23,Debit Card,New York,Pharmacy,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000045609,7/28/2022 14:16,James Shaw,"['Bread', 'Hand Sanitizer']",5,10.13,Debit Card,New York,Specialty Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000045610,3/24/2024 21:47,Olivia Pierce,"['Hair Gel', 'Pickles', 'Salmon', 'Olive Oil']",1,77.31,Debit Card,Los Angeles,Specialty Store,TRUE,Middle-Aged,Fall,None
1000045611,9/13/2022 11:34,Mrs. Christina Marshall,"['Cheese', 'Carrots']",7,97.29,Debit Card,Chicago,Pharmacy,TRUE,Young Adult,Spring,Discount on Selected Items
1000045612,10/11/2022 20:50,James Terry,"['Soap', 'Tomatoes', 'Milk', 'Trash Bags']",10,48.61,Cash,Boston,Supermarket,FALSE,Teenager,Summer,None
1000045613,4/4/2021 9:18,Kimberly Cordova,"['Chicken', 'Orange']",3,36.04,Mobile Payment,Miami,Pharmacy,FALSE,Student,Fall,BOGO (Buy One Get One)
1000045614,4/15/2022 15:56,John Johnston,"['Garden Hose', 'Hair Gel', 'Feminine Hygiene Products', 'Tissues']",8,70.81,Cash,Boston,Convenience Store,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000045615,12/15/2022 8:47,Mr. Jason Thomas,"['Cheese', 'Mop', 'Iron']",1,79.62,Mobile Payment,Boston,Department Store,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000045616,5/28/2022 9:37,Douglas Leblanc,"['Tuna', 'Canned Soup']",6,50.06,Mobile Payment,San Francisco,Warehouse Club,TRUE,Homemaker,Fall,None
1000045617,5/23/2023 1:05,Debra Santos,"['Syrup', 'Peanut Butter', 'Cleaning Rags']",5,21.31,Debit Card,Los Angeles,Convenience Store,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000045618,11/15/2022 20:37,Shannon Garcia,['Chicken'],1,82.06,Mobile Payment,San Francisco,Warehouse Club,FALSE,Professional,Winter,None
1000045619,1/13/2023 14:20,George Cross,"['Broom', 'Cheese', 'Vacuum Cleaner']",4,23.72,Mobile Payment,Los Angeles,Pharmacy,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000045620,11/8/2020 21:59,Jeffrey Crosby,"['Iron', 'Coffee']",1,16.54,Credit Card,Chicago,Specialty Store,FALSE,Student,Fall,BOGO (Buy One Get One)
1000045621,8/20/2020 8:36,Alicia Vargas,"['Butter', 'Laundry Detergent', 'Milk', 'Apple']",9,18.3,Mobile Payment,New York,Convenience Store,FALSE,Professional,Winter,Discount on Selected Items
1000045622,11/12/2021 15:14,Carl Williams,"['Shampoo', 'Water', 'Rice', 'Toothpaste', 'Eggs']",2,53.96,Credit Card,Los Angeles,Supermarket,FALSE,Teenager,Fall,Discount on Selected Items
1000045623,8/23/2021 11:34,Matthew Barry,"['Garden Hose', 'Canned Soup', 'Tea']",1,86.02,Mobile Payment,Atlanta,Convenience Store,FALSE,Retiree,Summer,None
1000045624,2/27/2020 10:53,Mark Young,['Diapers'],5,78.88,Credit Card,San Francisco,Supermarket,TRUE,Student,Winter,Discount on Selected Items
1000045625,6/7/2021 16:04,Jodi Burgess,"['Soap', 'Shampoo']",7,65.82,Credit Card,Chicago,Department Store,FALSE,Teenager,Summer,None
1000045626,12/3/2020 6:12,Douglas Ross,"['Soap', 'Onions', 'Tissues', 'Tomatoes']",5,85.71,Credit Card,San Francisco,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000045627,4/3/2022 8:38,Mary Shaffer,['Shrimp'],8,69.95,Cash,San Francisco,Convenience Store,TRUE,Young Adult,Spring,None
1000045628,9/19/2020 6:58,Tonya Harmon,"['Dish Soap', 'Vacuum Cleaner', 'Honey']",4,49.42,Credit Card,Boston,Warehouse Club,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000045629,3/26/2022 13:46,David Collier,"['Apple', 'Shrimp', 'Power Strips', 'Pickles']",1,31.64,Cash,San Francisco,Pharmacy,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000045630,12/20/2021 0:35,Michael Rasmussen,['Lawn Mower'],4,60.45,Cash,Dallas,Department Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000045631,4/27/2020 18:19,Sarah Martinez,['Laundry Detergent'],1,99.85,Debit Card,Atlanta,Specialty Store,FALSE,Senior Citizen,Fall,None
1000045632,2/14/2020 19:40,Paula Oliver,"['Shower Gel', 'Dish Soap', 'Pasta']",4,35.75,Credit Card,Seattle,Convenience Store,TRUE,Professional,Winter,None
1000045633,1/25/2023 13:43,William Coleman,"['Shampoo', 'Potatoes', 'Trash Bags', 'Mayonnaise']",3,68.03,Cash,Boston,Department Store,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000045634,10/26/2020 1:00,Allison Ray,['Cereal Bars'],6,54.46,Debit Card,Seattle,Warehouse Club,FALSE,Senior Citizen,Fall,None
1000045635,2/27/2021 6:52,Brian Roberts,"['Baby Wipes', 'Olive Oil', 'Tuna', 'Chicken']",4,51.36,Credit Card,San Francisco,Warehouse Club,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000045636,4/2/2023 14:13,Jeffery Richmond,"['Deodorant', 'Spinach', 'Plant Fertilizer', 'Bath Towels']",9,10.3,Credit Card,San Francisco,Pharmacy,TRUE,Teenager,Spring,Discount on Selected Items
1000045637,4/1/2024 13:45,Justin Green,"['Toothpaste', 'Pancake Mix']",9,61.26,Credit Card,Dallas,Supermarket,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000045638,4/25/2022 20:08,Teresa Young,"['Potatoes', 'Cleaning Rags', 'Cleaning Spray', 'Rice']",2,22.38,Cash,Dallas,Supermarket,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000045639,9/8/2020 1:13,Joseph Holmes,"['Paper Towels', 'Pickles', 'Mayonnaise', 'Ice Cream']",1,78.56,Credit Card,San Francisco,Supermarket,FALSE,Senior Citizen,Spring,Discount on Selected Items
1000045640,2/13/2023 23:15,Jonathan Osborne,"['Razors', 'Beef', 'Carrots', 'Dish Soap']",10,15.33,Credit Card,Chicago,Warehouse Club,TRUE,Teenager,Winter,Discount on Selected Items
1000045641,10/17/2023 11:27,Michael Kaiser,"['Soap', 'Shaving Cream', 'Cereal Bars']",3,19.43,Cash,Seattle,Convenience Store,TRUE,Professional,Spring,None
1000045642,2/16/2020 19:46,Samuel Cortez,"['Eggs', 'Hair Gel', 'Eggs', 'Power Strips', 'Toothbrush']",6,32.21,Cash,New York,Specialty Store,TRUE,Young Adult,Winter,None
1000045643,12/26/2023 4:25,Jose Fitzgerald,['Rice'],9,40.79,Debit Card,New York,Pharmacy,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000045644,1/10/2024 21:09,Shirley Cherry,"['Hand Sanitizer', 'Mop', 'Toothpaste']",8,24.48,Credit Card,San Francisco,Pharmacy,FALSE,Student,Summer,BOGO (Buy One Get One)
1000045645,5/8/2021 15:15,Robert Fleming,"['Trash Cans', 'Hair Gel', 'Broom', 'Pickles']",4,99.73,Cash,New York,Warehouse Club,TRUE,Student,Summer,Discount on Selected Items
1000045646,7/16/2023 20:56,Kendra Keith,"['Iron', 'Pasta', 'Toothpaste', 'Dustpan']",8,37.85,Mobile Payment,Boston,Pharmacy,TRUE,Retiree,Summer,Discount on Selected Items
1000045647,2/21/2024 23:11,Kimberly Moyer,"['Dustpan', 'Dishware', 'Shrimp', 'Cleaning Rags']",4,75.45,Cash,Chicago,Convenience Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000045648,5/29/2020 3:49,Marie Sims,"['Light Bulbs', 'Milk', 'Toothpaste', 'Carrots', 'Rice']",4,64.6,Debit Card,New York,Supermarket,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000045649,3/26/2024 11:51,Michelle Ramos,"['Cleaning Spray', 'Dishware', 'Diapers', 'Dishware']",1,58.52,Cash,Chicago,Warehouse Club,FALSE,Young Adult,Fall,Discount on Selected Items
1000045650,5/20/2021 1:51,Jessica Jordan,"['Broom', 'Dish Soap', 'Carrots']",2,41.91,Credit Card,Chicago,Convenience Store,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000045651,3/25/2021 4:30,Matthew Kemp,"['Lawn Mower', 'Garden Hose', 'Soda', 'Shaving Cream', 'Tea']",1,79.81,Debit Card,San Francisco,Warehouse Club,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000045652,3/9/2024 20:32,Monica Williamson,"['Butter', 'Toothpaste', 'Banana', 'Vinegar']",8,30.07,Mobile Payment,Miami,Convenience Store,FALSE,Teenager,Fall,None
1000045653,4/4/2020 1:09,Jennifer Harris,"['Ice Cream', 'Laundry Detergent', 'Iron']",7,44.16,Debit Card,New York,Supermarket,TRUE,Young Adult,Spring,None
1000045654,1/4/2020 23:47,Dr. William Torres MD,"['Peanut Butter', 'Coffee', 'Baby Wipes']",8,73.66,Cash,Atlanta,Convenience Store,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000045655,6/4/2021 21:21,Darlene Smith,['Potatoes'],8,43.16,Cash,Seattle,Department Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000045656,5/14/2021 22:56,James Moore,"['Honey', 'Cleaning Spray']",10,13.81,Mobile Payment,Houston,Convenience Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000045657,11/1/2023 21:20,Taylor Martinez,"['Chicken', 'Iron']",1,89.81,Cash,Houston,Pharmacy,TRUE,Teenager,Winter,None
1000045658,8/8/2020 12:53,Audrey Rubio,"['Butter', 'Olive Oil']",10,13.43,Cash,Miami,Department Store,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000045659,12/12/2020 16:51,Amy Ross,"['Ironing Board', 'Butter']",6,31.3,Cash,Seattle,Specialty Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000045660,7/17/2023 10:50,Kara Brennan,"['Chicken', 'Iron', 'Spinach', 'Mop', 'Ice Cream']",8,21.13,Credit Card,New York,Pharmacy,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000045661,2/14/2023 12:40,Becky Smith,"['Diapers', 'Soap', 'Rice', 'Peanut Butter', 'Banana']",3,9.7,Cash,New York,Supermarket,TRUE,Senior Citizen,Summer,None
1000045662,12/15/2023 0:15,Jacqueline Franklin,"['Yogurt', 'Mop']",8,76.44,Cash,Atlanta,Convenience Store,FALSE,Student,Spring,Discount on Selected Items
1000045663,9/5/2020 1:27,Christina Simmons,['Vinegar'],8,56.44,Cash,Chicago,Specialty Store,TRUE,Student,Summer,None
1000045664,6/2/2021 10:03,Jennifer Taylor,"['Baby Wipes', 'Light Bulbs', 'Bath Towels', 'Trash Cans']",10,52.54,Cash,San Francisco,Convenience Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000045665,3/22/2023 21:31,John Rodriguez,"['Spinach', 'Pasta', 'Yogurt']",6,13.52,Credit Card,Seattle,Pharmacy,FALSE,Retiree,Fall,Discount on Selected Items
1000045666,7/15/2021 15:06,Heidi Wilson,"['Paper Towels', 'Insect Repellent', 'Honey', 'Tissues', 'Shampoo']",4,59.48,Credit Card,San Francisco,Department Store,FALSE,Young Adult,Winter,None
1000045667,2/1/2021 3:36,Edward Brady,"['Canned Soup', 'Potatoes', 'Deodorant']",6,15.9,Credit Card,Chicago,Convenience Store,TRUE,Young Adult,Summer,None
1000045668,5/7/2020 8:34,Frances Schneider,"['Dish Soap', 'Soap', 'Ice Cream', 'Hair Gel', 'Diapers']",10,75.28,Debit Card,Chicago,Warehouse Club,TRUE,Homemaker,Fall,Discount on Selected Items
1000045669,3/10/2022 11:17,Logan Clark,"['Trash Bags', 'Ice Cream']",9,50.98,Debit Card,Miami,Warehouse Club,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000045670,7/9/2023 7:51,Gregory Tyler,"['Spinach', 'Soda', 'Peanut Butter', 'Hair Gel']",10,63.31,Cash,Atlanta,Specialty Store,TRUE,Senior Citizen,Spring,None
1000045671,1/23/2022 19:49,Lisa Taylor,"['Toothpaste', 'Beef', 'Butter']",3,16.74,Cash,New York,Department Store,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000045672,3/3/2024 5:38,Marissa Bryan,"['Broom', 'Ice Cream', 'Lawn Mower', 'Air Freshener']",5,76.89,Credit Card,Seattle,Department Store,TRUE,Teenager,Fall,None
1000045673,4/23/2023 8:32,Brian Farrell,"['Pickles', 'Bath Towels', 'Plant Fertilizer', 'Salmon']",8,26.13,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000045674,2/4/2021 2:33,Timothy Vasquez,['Mop'],8,26.45,Debit Card,Houston,Warehouse Club,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000045675,12/16/2022 19:16,Charlene Hoffman,"['Soap', 'Ketchup', 'Rice']",9,26.73,Cash,Seattle,Supermarket,TRUE,Student,Summer,Discount on Selected Items
1000045676,7/21/2022 6:04,Bianca Walker,"['Dustpan', 'Mayonnaise', 'Trash Cans']",3,26.65,Mobile Payment,Chicago,Pharmacy,TRUE,Middle-Aged,Spring,None
1000045677,1/5/2021 11:18,Allison Davis,"['Sponges', 'Mayonnaise', 'Deodorant', 'Paper Towels']",7,31.88,Credit Card,Atlanta,Pharmacy,TRUE,Student,Fall,BOGO (Buy One Get One)
1000045678,3/26/2023 8:30,Ashley Erickson,"['Orange', 'Cheese', 'Apple', 'Onions', 'Lawn Mower']",9,98.7,Mobile Payment,Boston,Warehouse Club,TRUE,Teenager,Winter,None
1000045679,3/1/2024 14:49,Courtney Williams,"['Iron', 'Yogurt', 'Shrimp', 'Apple']",7,52.08,Mobile Payment,Chicago,Convenience Store,FALSE,Student,Spring,None
1000045680,8/28/2021 6:06,Ryan Miller,['Chips'],6,25.45,Debit Card,Chicago,Warehouse Club,TRUE,Middle-Aged,Spring,None
1000045681,5/6/2022 18:45,Oscar Mcguire,['Spinach'],3,7.29,Debit Card,Dallas,Specialty Store,TRUE,Student,Summer,None
1000045682,1/20/2023 4:52,Elizabeth Long,['Butter'],8,67.3,Debit Card,San Francisco,Department Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000045683,3/7/2021 23:33,Christine Briggs,"['Diapers', 'Potatoes', 'Rice', 'Broom', 'Dishware']",2,69.23,Cash,San Francisco,Pharmacy,TRUE,Professional,Summer,Discount on Selected Items
1000045684,6/23/2021 6:44,Kelli Howard,"['Deodorant', 'Mayonnaise', 'Eggs']",2,28.53,Mobile Payment,San Francisco,Warehouse Club,FALSE,Homemaker,Summer,None
1000045685,4/7/2020 15:15,Jesse Hicks,"['Dustpan', 'Yogurt', 'Razors', 'Salmon']",2,50.88,Cash,Chicago,Pharmacy,FALSE,Middle-Aged,Spring,None
1000045686,4/1/2021 7:56,Amy Walker,"['Yogurt', 'Chicken', 'Toothbrush']",10,11.57,Cash,New York,Warehouse Club,FALSE,Young Adult,Spring,Discount on Selected Items
1000045687,2/11/2021 0:50,Richard Walker,"['Deodorant', 'Pickles', 'Jam', 'Deodorant']",7,49.44,Mobile Payment,Chicago,Supermarket,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000045688,12/14/2021 19:04,Cody Thompson,"['Cereal Bars', 'Apple', 'Iron', 'Soda', 'BBQ Sauce']",5,12.33,Mobile Payment,Chicago,Department Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000045689,2/21/2022 23:56,Mr. Kenneth Walker,['Eggs'],10,73.29,Credit Card,Chicago,Warehouse Club,TRUE,Young Adult,Summer,None
1000045690,3/29/2022 17:46,Amy Graves,['Rice'],4,46.67,Mobile Payment,Atlanta,Convenience Store,FALSE,Professional,Winter,None
1000045691,11/29/2023 5:47,Karen Hoffman,"['Light Bulbs', 'Toilet Paper', 'Jam']",7,77.02,Debit Card,Chicago,Supermarket,TRUE,Senior Citizen,Summer,None
1000045692,10/23/2022 0:47,Laura Payne,"['Spinach', 'Toothbrush', 'Jam']",9,97.32,Debit Card,Atlanta,Supermarket,TRUE,Middle-Aged,Fall,None
1000045693,2/18/2021 15:52,Robert Smith,"['Olive Oil', 'Cleaning Spray']",10,6.23,Credit Card,Dallas,Specialty Store,FALSE,Senior Citizen,Fall,None
1000045694,11/16/2020 4:00,Dustin Patterson,"['Power Strips', 'Power Strips']",2,31.99,Credit Card,Dallas,Department Store,TRUE,Retiree,Summer,None
1000045695,10/13/2021 23:17,Erica Parker,"['Spinach', 'Tissues']",3,47.27,Credit Card,Houston,Pharmacy,TRUE,Middle-Aged,Fall,None
1000045696,3/14/2021 16:42,Mary Simon,"['Power Strips', 'Coffee']",9,24.72,Cash,Boston,Specialty Store,FALSE,Professional,Winter,None
1000045697,4/20/2024 11:52,Jonathan Holloway,"['Garden Hose', 'Tuna', 'Olive Oil']",3,36.62,Mobile Payment,San Francisco,Warehouse Club,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000045698,9/1/2022 22:30,Toni West,['Dustpan'],9,75.12,Cash,Chicago,Supermarket,FALSE,Young Adult,Fall,Discount on Selected Items
1000045699,3/7/2020 13:03,Lori Espinoza,['Potatoes'],5,75.52,Cash,San Francisco,Convenience Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000045700,8/28/2021 2:55,Melissa Schultz,"['Tuna', 'Rice']",4,62.36,Cash,New York,Pharmacy,FALSE,Student,Summer,None
1000045701,5/13/2021 19:53,Michael Smith,"['Feminine Hygiene Products', 'Diapers', 'Pickles']",10,93,Credit Card,Chicago,Convenience Store,FALSE,Professional,Spring,None
1000045702,3/27/2022 13:42,Robert Farrell,"['Mustard', 'Olive Oil']",2,20.25,Cash,Boston,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000045703,10/2/2020 22:46,Diane Spencer,"['Syrup', 'Chicken']",4,33.47,Cash,Chicago,Convenience Store,FALSE,Young Adult,Fall,None
1000045704,9/16/2023 6:05,Michael Johnson,"['Tea', 'Laundry Detergent']",9,89.05,Mobile Payment,Boston,Department Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000045705,7/23/2023 18:14,Debra Cox,"['Plant Fertilizer', 'Feminine Hygiene Products']",8,29.12,Credit Card,Miami,Specialty Store,TRUE,Student,Winter,None
1000045706,4/3/2021 21:36,Michelle Buck,"['Coffee', 'Cereal Bars', 'Ice Cream']",9,80.43,Credit Card,San Francisco,Warehouse Club,TRUE,Homemaker,Fall,Discount on Selected Items
1000045707,1/2/2021 14:26,Amy Berg,"['Syrup', 'Toothpaste', 'Chips', 'Shaving Cream', 'Banana']",10,87.83,Mobile Payment,Seattle,Specialty Store,FALSE,Retiree,Summer,Discount on Selected Items
1000045708,11/11/2023 2:22,Corey Cantrell,"['Paper Towels', 'Mustard']",5,22.84,Cash,San Francisco,Department Store,TRUE,Homemaker,Fall,None
1000045709,9/19/2022 11:44,Andrea Nguyen,['Syrup'],10,43.94,Credit Card,Chicago,Department Store,FALSE,Young Adult,Summer,Discount on Selected Items
1000045710,10/5/2020 2:13,Edward Mendez,"['Toothpaste', 'Toothbrush', 'Iron']",8,82.5,Mobile Payment,Los Angeles,Department Store,FALSE,Retiree,Spring,Discount on Selected Items
1000045711,1/29/2024 5:54,Danny Martinez,"['Cleaning Spray', 'Razors']",5,66.31,Mobile Payment,Los Angeles,Pharmacy,FALSE,Student,Spring,None
1000045712,11/12/2023 7:55,Christina Martin,"['Cereal Bars', 'Soda', 'Beef']",6,86.8,Cash,Atlanta,Warehouse Club,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000045713,9/18/2022 12:05,William Richardson,"['Spinach', 'Potatoes', 'Pasta', 'Soap', 'Feminine Hygiene Products']",10,34.68,Debit Card,Chicago,Supermarket,TRUE,Homemaker,Spring,None
1000045714,9/30/2023 20:58,Natalie Golden,"['Honey', 'Tea']",9,76.68,Mobile Payment,Boston,Warehouse Club,FALSE,Homemaker,Summer,Discount on Selected Items
1000045715,10/30/2021 23:59,Pamela Clark,"['Dustpan', 'Pickles', 'Cereal']",6,75.89,Mobile Payment,Chicago,Specialty Store,FALSE,Senior Citizen,Spring,None
1000045716,1/18/2022 12:17,Barbara Miller,"['Mustard', 'Hand Sanitizer', 'Diapers', 'Deodorant']",8,75.91,Mobile Payment,New York,Warehouse Club,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000045717,6/10/2023 21:59,Dawn Nolan,"['Cleaning Spray', 'Power Strips', 'Soda', 'Milk', 'Olive Oil']",3,84.02,Debit Card,Dallas,Specialty Store,FALSE,Homemaker,Fall,Discount on Selected Items
1000045718,9/28/2023 6:24,Linda Jackson MD,['Pancake Mix'],1,36.78,Cash,Chicago,Pharmacy,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000045719,4/20/2020 10:06,Angela Jackson,"['Cheese', 'Ironing Board', 'Mustard', 'Butter']",7,19.25,Debit Card,Chicago,Convenience Store,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000045720,4/10/2024 21:54,Nancy Barker MD,"['Mayonnaise', 'Trash Cans', 'Banana']",10,12.07,Debit Card,Atlanta,Convenience Store,FALSE,Young Adult,Summer,Discount on Selected Items
1000045721,1/22/2021 11:57,Amanda Roberts,"['Hand Sanitizer', 'Deodorant', 'Broom', 'Potatoes', 'Spinach']",6,80.33,Cash,Chicago,Convenience Store,TRUE,Teenager,Fall,None
